minuto_utc,num_ticks_last,volume_total,last_first,last_last,last_high,last_low,bid_min,bid_max,bid_avg,ask_min,ask_max,ask_avg,spread_avg,spread_median,spread_min,spread_max,spread_n_amostras
2025-05-29T23:18:00Z,282,285,21353.0,21356.5,21358.0,21351.75,21351.5,21357.5,21354.473760932946,21352.25,21358.0,21355.0514520202,0.5776910872555163,0.5,0.25,0.75,282
2025-05-29T23:19:00Z,271,298,21356.0,21363.0,21363.75,21354.75,21354.5,21363.25,21360.0357568534,21354.75,21363.75,21360.632399577167,0.5966427237690368,0.5,0.25,0.75,271
2025-05-29T23:20:00Z,264,274,21362.5,21364.0,21365.5,21362.5,21362.5,21365.25,21363.968523878437,21363.0,21365.75,21364.570010729614,0.6014868511774694,0.5,0.25,0.75,264
2025-05-29T23:21:00Z,402,439,21364.5,21366.5,21369.25,21363.5,21363.5,21369.0,21366.125855327467,21364.0,21369.25,21366.591234347048,0.46537901958072325,0.5,0.25,0.75,402
2025-05-29T23:22:00Z,468,501,21366.5,21361.25,21366.75,21355.75,21355.75,21366.25,21359.53410041841,21356.25,21366.75,21360.01447178003,0.48037136162020033,0.5,0.25,1.75,468
2025-05-29T23:23:00Z,270,385,21360.75,21364.0,21364.25,21358.75,21358.5,21364.25,21361.51524390244,21359.0,21364.75,21362.20076201641,0.6855181139726483,0.5,0.25,0.75,270
2025-05-29T23:24:00Z,294,312,21363.75,21367.25,21369.5,21362.75,21362.75,21369.25,21366.59803149606,21363.5,21369.5,21367.260458839406,0.6624273433444614,0.5,0.25,0.75,294
2025-05-29T23:25:00Z,194,199,21367.75,21363.75,21368.5,21363.5,21363.25,21368.25,21365.884790528235,21363.75,21368.75,21366.344755244754,0.45996471651960746,0.5,0.25,1.0,194
2025-05-29T23:26:00Z,171,171,21364.5,21367.25,21368.75,21363.0,21362.75,21368.0,21366.15198019802,21363.0,21368.75,21366.700457317074,0.5484771190531319,0.5,0.25,0.75,171
2025-05-29T23:27:00Z,275,290,21367.0,21361.25,21367.0,21359.5,21359.5,21367.0,21362.34125,21360.25,21367.5,21363.053888888888,0.7126388888864312,0.5,0.25,1.0,275
2025-05-29T23:28:00Z,298,322,21361.5,21361.5,21362.75,21357.25,21357.0,21362.75,21359.628770301624,21357.75,21363.25,21360.059760956174,0.43099065454953234,0.5,0.25,0.75,298
2025-05-29T23:29:00Z,164,177,21361.25,21360.5,21363.25,21358.5,21358.5,21361.75,21360.581818181818,21359.0,21363.25,21361.153846153848,0.5720279720299004,0.5,0.25,1.0,164
2025-05-29T23:30:00Z,259,321,21361.25,21360.25,21363.5,21358.5,21358.0,21363.5,21360.460067491564,21358.5,21363.75,21360.99831081081,0.5382433192462486,0.5,0.25,1.25,259
2025-05-29T23:31:00Z,249,262,21360.25,21366.75,21366.75,21359.5,21359.25,21366.5,21362.867692307693,21360.0,21367.0,21363.443251533743,0.5755592260502453,0.5,0.25,1.5,249
2025-05-29T23:32:00Z,296,313,21366.75,21358.5,21367.25,21357.75,21357.5,21366.75,21361.336897179255,21358.0,21367.5,21361.77452830189,0.43763112263332005,0.5,0.25,0.75,296
2025-05-29T23:33:00Z,652,687,21358.75,21347.5,21359.0,21347.5,21347.0,21358.75,21351.75108225108,21347.75,21359.25,21352.064302191466,0.31321994038444245,0.5,0.25,0.75,652
2025-05-29T23:34:00Z,470,490,21348.0,21348.5,21353.5,21347.25,21347.0,21352.25,21349.16956521739,21347.25,21353.75,21349.689353499405,0.5197882820139057,0.5,0.25,0.75,470
2025-05-29T23:35:00Z,245,281,21348.25,21350.75,21351.5,21348.0,21347.5,21351.25,21349.303452855245,21348.0,21351.5,21349.81846473029,0.5150118750461843,0.5,0.25,0.75,245
2025-05-29T23:36:00Z,210,217,21351.0,21350.0,21352.0,21347.75,21347.5,21352.0,21350.21140226629,21348.0,21352.5,21350.61783256881,0.4064303025188565,0.5,0.25,0.75,210
2025-05-29T23:37:00Z,583,645,21349.25,21341.75,21351.75,21341.25,21341.0,21351.5,21345.053585500395,21341.5,21352.0,21345.57608695652,0.5225014561256103,0.5,0.25,1.5,583
2025-05-29T23:38:00Z,246,247,21341.5,21344.25,21345.5,21341.0,21341.0,21345.0,21343.27433862434,21341.75,21345.5,21343.924507658645,0.6501690343066002,0.5,0.25,1.0,246
2025-05-29T23:39:00Z,370,424,21344.25,21342.0,21344.5,21339.75,21339.75,21344.25,21341.867216117214,21340.25,21344.75,21342.3713099631,0.5040938458841993,0.5,0.25,0.75,370
2025-05-29T23:40:00Z,203,218,21342.5,21344.0,21345.0,21341.5,21341.5,21344.75,21343.311965811965,21342.0,21345.0,21343.923743500865,0.6117776889004745,0.5,0.25,1.0,203
2025-05-29T23:41:00Z,215,223,21343.75,21342.0,21346.25,21341.75,21341.25,21345.75,21343.38673857868,21341.75,21346.25,21343.913918205806,0.5271796271263156,0.5,0.25,0.75,215
2025-05-29T23:42:00Z,209,222,21341.75,21342.75,21343.5,21340.5,21340.5,21343.25,21341.961995863494,21341.0,21343.75,21342.473108747046,0.5111128835524141,0.5,0.25,0.75,209
2025-05-29T23:43:00Z,900,1003,21342.0,21327.0,21343.5,21326.25,21326.0,21343.25,21335.740936977134,21326.5,21344.0,21337.092041800643,1.3511048235086491,0.5,0.25,3.0,900
2025-05-29T23:44:00Z,751,829,21327.5,21331.0,21332.5,21325.75,21325.5,21332.25,21329.09541984733,21326.0,21332.5,21329.65166742805,0.5562475807200826,0.5,0.25,0.75,751
2025-05-29T23:45:00Z,685,764,21331.5,21325.5,21331.75,21323.75,21323.5,21331.75,21326.35882118678,21324.0,21332.25,21326.99325166113,0.6344304743506655,0.5,0.25,1.0,685
2025-05-29T23:46:00Z,463,541,21326.5,21326.5,21329.25,21321.25,21321.25,21329.0,21324.993522408964,21322.0,21329.75,21325.569362455724,0.5758400467602769,0.5,0.25,1.25,463
2025-05-29T23:47:00Z,206,220,21327.5,21324.5,21328.5,21323.75,21323.75,21328.25,21326.0854743083,21324.0,21329.0,21326.576420198377,0.49094589007654577,0.5,0.25,0.75,206
2025-05-29T23:48:00Z,334,356,21324.25,21326.0,21327.75,21323.0,21323.0,21327.25,21325.131363244174,21324.0,21328.0,21325.688314176245,0.5569509320703219,0.5,0.25,0.75,334
2025-05-29T23:49:00Z,285,308,21325.25,21325.5,21328.0,21322.75,21322.5,21327.75,21324.668576886343,21323.0,21328.25,21325.19341290893,0.5248360225887154,0.5,0.25,1.25,285
2025-05-29T23:50:00Z,432,448,21326.0,21322.5,21329.0,21321.5,21321.25,21328.5,21325.37561500615,21322.0,21329.25,21325.757092198583,0.38147719243352185,0.5,0.25,1.25,432
2025-05-29T23:51:00Z,306,315,21322.5,21326.0,21327.0,21322.25,21321.75,21327.0,21324.2139387145,21322.25,21327.5,21324.70291225416,0.4889735396609467,0.5,0.25,1.0,306
2025-05-29T23:52:00Z,561,609,21325.25,21327.75,21330.0,21317.75,21317.5,21329.75,21324.718651626445,21317.75,21330.0,21325.39250720461,0.6738555781666946,0.5,0.25,1.0,561
2025-05-29T23:53:00Z,297,317,21327.75,21327.25,21330.5,21326.25,21326.0,21330.0,21328.107608695653,21326.25,21330.5,21328.66106396867,0.5534552730168798,0.5,0.25,0.75,297
2025-05-29T23:54:00Z,118,124,21327.25,21327.5,21328.5,21326.25,21326.25,21328.5,21327.203473132373,21326.5,21329.0,21327.70899149453,0.5055183621589094,0.5,0.25,0.75,118
2025-05-29T23:55:00Z,426,451,21328.0,21327.0,21328.75,21318.75,21318.5,21328.75,21324.21737766625,21319.0,21329.0,21324.747117794486,0.529740128236881,0.5,0.25,0.75,426
2025-05-29T23:56:00Z,312,328,21327.25,21318.75,21327.25,21318.75,21318.75,21327.25,21322.030514705883,21319.25,21327.75,21322.55552050473,0.5250057988487242,0.5,0.25,0.75,312
2025-05-29T23:57:00Z,634,666,21319.0,21318.0,21322.25,21313.5,21313.5,21321.75,21317.400331439392,21314.5,21322.25,21318.217764060355,0.8174326209627907,0.5,0.25,1.25,634
2025-05-29T23:58:00Z,256,275,21318.75,21318.25,21320.5,21316.5,21316.25,21320.25,21318.47340425532,21316.5,21320.75,21318.882538253827,0.4091339985061495,0.5,0.25,1.0,256
2025-05-29T23:59:00Z,245,260,21318.5,21317.0,21320.0,21316.25,21316.0,21319.75,21317.73796886058,21316.25,21320.0,21318.273097826088,0.5351289655081928,0.5,0.25,0.75,245
2025-05-30T00:00:00Z,495,515,21317.0,21325.0,21325.0,21315.0,21314.75,21324.75,21319.118169161156,21315.0,21325.0,21319.823851203502,0.7056820423458703,0.5,0.25,1.0,495
2025-05-30T00:01:00Z,789,851,21324.75,21334.75,21335.0,21324.5,21324.25,21334.75,21329.428876404494,21324.75,21335.0,21329.745190339745,0.3163139352509461,0.5,0.25,1.5,789
2025-05-30T00:02:00Z,435,457,21334.75,21335.0,21338.0,21332.75,21332.75,21337.75,21335.164979757086,21333.25,21338.0,21335.64685582822,0.4818760711350478,0.5,0.25,0.75,435
2025-05-30T00:03:00Z,558,585,21334.75,21333.25,21337.25,21329.5,21329.0,21337.0,21333.5007976299,21329.75,21337.25,21333.997314049586,0.4965164196873957,0.5,0.25,1.25,558
2025-05-30T00:04:00Z,289,296,21334.25,21332.75,21336.5,21330.5,21330.25,21336.25,21333.48025210084,21330.75,21336.75,21333.933490884538,0.45323878369890735,0.5,0.25,1.25,289
2025-05-30T00:05:00Z,385,406,21332.5,21339.0,21340.75,21330.25,21330.25,21340.25,21334.37584841629,21330.75,21340.75,21335.306683322924,0.9308349066341179,0.5,0.25,0.75,385
2025-05-30T00:06:00Z,525,618,21339.75,21337.75,21344.25,21336.5,21336.25,21343.75,21340.716604077254,21336.75,21344.5,21341.12201735358,0.4054132763267262,0.5,0.25,1.0,525
2025-05-30T00:07:00Z,407,419,21337.75,21337.5,21343.0,21333.25,21333.25,21343.0,21337.358902001026,21333.75,21343.25,21338.211718293394,0.8528162923685159,0.5,0.25,1.25,407
2025-05-30T00:08:00Z,315,346,21337.0,21338.0,21340.0,21334.0,21333.75,21339.5,21336.6732421875,21334.0,21340.0,21337.457390648568,0.7841484610689804,0.5,0.25,0.75,315
2025-05-30T00:09:00Z,130,136,21338.5,21337.5,21340.0,21335.25,21334.75,21340.0,21337.16831306991,21335.25,21340.25,21337.650180668472,0.4818675985625305,0.5,0.25,0.75,130
2025-05-30T00:10:00Z,140,153,21337.5,21337.5,21338.75,21335.5,21335.0,21338.5,21336.76350048216,21335.5,21339.0,21337.222515856236,0.45901537407553406,0.5,0.25,0.75,140
2025-05-30T00:11:00Z,230,241,21337.0,21340.25,21340.5,21336.0,21335.25,21340.5,21337.65609951846,21335.75,21340.75,21338.235785198554,0.579685680095281,0.5,0.25,1.5,230
2025-05-30T00:12:00Z,126,132,21340.5,21337.75,21342.0,21337.0,21336.5,21341.75,21338.68650793651,21337.25,21342.0,21339.234121621623,0.5476136851139017,0.5,0.25,0.75,126
2025-05-30T00:13:00Z,621,686,21337.75,21339.5,21340.0,21327.25,21327.25,21339.75,21333.359837898268,21328.5,21340.5,21333.8866745283,0.5268366300333582,0.5,0.25,0.75,621
2025-05-30T00:14:00Z,268,284,21340.0,21338.0,21342.0,21337.25,21337.25,21341.5,21338.881532329495,21337.75,21342.0,21339.527142857143,0.6456105276483868,0.5,0.25,0.75,268
2025-05-30T00:15:00Z,327,342,21337.75,21339.75,21339.75,21329.5,21329.25,21339.75,21335.50685292567,21329.5,21340.0,21335.82509627728,0.3182433516085439,0.5,0.25,0.75,327
2025-05-30T00:16:00Z,347,380,21339.5,21344.75,21345.25,21333.75,21333.5,21345.0,21338.229861676158,21334.0,21345.5,21338.79232720355,0.5624655273932149,0.5,0.25,0.75,347
2025-05-30T00:17:00Z,607,656,21344.25,21347.0,21350.75,21343.5,21343.5,21350.5,21346.901236007463,21343.75,21351.0,21347.337862736065,0.4366267286022776,0.5,0.25,1.0,607
2025-05-30T00:18:00Z,233,247,21346.75,21348.75,21349.25,21343.75,21343.5,21349.25,21346.794197642794,21343.75,21349.5,21347.11116458133,0.3169669385351881,0.5,0.25,0.75,233
2025-05-30T00:19:00Z,195,224,21348.0,21350.5,21351.0,21346.75,21346.25,21350.75,21348.598161764705,21346.75,21351.0,21349.03847969783,0.4403179331238789,0.5,0.25,1.0,195
2025-05-30T00:20:00Z,358,407,21350.75,21351.25,21352.75,21349.25,21348.75,21352.5,21350.76790393013,21349.25,21353.0,21351.22577092511,0.45786699498057715,0.5,0.25,1.0,358
2025-05-30T00:21:00Z,234,240,21351.0,21350.0,21352.75,21349.0,21349.0,21352.5,21350.532149280574,21349.5,21353.0,21351.07893598616,0.5467867055849638,0.5,0.25,0.75,234
2025-05-30T00:22:00Z,320,341,21350.0,21346.0,21352.25,21345.25,21345.25,21352.25,21348.758980785296,21345.5,21352.5,21349.377501853225,0.6185210679286683,0.5,0.25,0.75,320
2025-05-30T00:23:00Z,221,229,21346.75,21348.75,21348.75,21343.25,21343.25,21348.25,21345.39769065521,21343.5,21348.75,21345.838725023787,0.4410343685776752,0.5,0.25,0.75,221
2025-05-30T00:24:00Z,176,187,21347.5,21350.25,21351.75,21347.5,21347.0,21351.25,21349.55976602238,21347.5,21351.75,21350.0567867036,0.49702068122132914,0.5,0.25,0.75,176
2025-05-30T00:25:00Z,188,193,21350.25,21343.75,21351.0,21343.75,21343.25,21351.25,21347.365907099036,21344.0,21351.75,21347.8798405467,0.5139334476625663,0.5,0.25,0.75,188
2025-05-30T00:26:00Z,810,839,21343.5,21341.25,21343.75,21331.0,21330.75,21343.25,21336.20768051771,21332.0,21344.0,21336.764857051076,0.557176533366146,0.5,0.25,1.25,810
2025-05-30T00:27:00Z,369,395,21341.5,21345.0,21347.25,21340.75,21340.5,21346.5,21344.06077613855,21341.25,21347.25,21344.58601051402,0.5252343754691537,0.5,0.25,0.75,369
2025-05-30T00:28:00Z,228,233,21346.0,21341.5,21346.0,21340.0,21340.0,21345.75,21341.943317422436,21340.25,21346.25,21342.514804003335,0.571486580898636,0.5,0.25,0.75,228
2025-05-30T00:29:00Z,206,219,21341.5,21344.0,21345.5,21338.75,21338.5,21345.5,21342.574208725408,21339.0,21346.0,21343.0528317836,0.47862305819217,0.5,0.25,0.75,206
2025-05-30T00:30:00Z,132,137,21344.0,21340.5,21345.0,21340.25,21340.0,21345.0,21342.718525179855,21340.5,21345.5,21343.253110047848,0.5345848679935443,0.5,0.25,1.0,132
2025-05-30T00:31:00Z,193,202,21340.0,21340.0,21340.75,21337.5,21337.5,21340.5,21338.793924825175,21338.0,21341.0,21339.270870736087,0.4769459109120362,0.5,0.25,0.75,193
2025-05-30T00:32:00Z,132,140,21340.0,21337.75,21341.0,21337.25,21337.25,21341.0,21338.85305851064,21337.5,21341.5,21339.39962997225,0.5465714616111654,0.5,0.25,0.75,132
2025-05-30T00:33:00Z,251,309,21338.25,21335.5,21338.25,21334.0,21333.75,21338.5,21335.592441860466,21334.5,21339.0,21335.99897875817,0.40653689770260826,0.5,0.25,0.75,251
2025-05-30T00:34:00Z,348,384,21335.5,21334.75,21337.75,21329.75,21329.5,21337.5,21334.222222222223,21329.75,21338.0,21334.795574886535,0.5733526643125515,0.5,0.25,0.75,348
2025-05-30T00:35:00Z,216,222,21335.0,21334.0,21336.5,21331.0,21331.0,21336.0,21332.92484177215,21331.5,21336.5,21333.616829268292,0.6919874961422465,0.5,0.25,0.75,216
2025-05-30T00:36:00Z,173,182,21333.75,21335.5,21335.75,21332.25,21332.0,21335.25,21333.45321497121,21332.75,21336.0,21334.05996472663,0.6067497554213332,0.5,0.25,0.75,173
2025-05-30T00:37:00Z,242,244,21335.0,21336.25,21337.25,21329.5,21329.5,21336.25,21332.0376984127,21330.0,21337.25,21332.78275212064,0.7450537079421338,0.5,0.25,0.75,242
2025-05-30T00:38:00Z,265,278,21336.0,21334.25,21337.75,21331.25,21331.0,21337.25,21334.613076923077,21332.0,21337.75,21335.26534466478,0.6522677417015075,0.5,0.25,1.5,265
2025-05-30T00:39:00Z,97,102,21334.5,21335.5,21336.5,21332.25,21332.0,21335.75,21333.896363636362,21332.75,21336.5,21334.39299007444,0.4966264380782377,0.5,0.25,0.75,97
2025-05-30T00:40:00Z,142,145,21336.0,21334.5,21337.75,21333.5,21333.0,21337.25,21335.483965014577,21333.5,21337.75,21336.20041322314,0.7164482085645432,0.5,0.25,0.75,142
2025-05-30T00:41:00Z,173,177,21335.0,21338.75,21339.0,21334.75,21334.25,21338.5,21336.272366930916,21334.75,21339.0,21336.7861936721,0.5138267411821289,0.5,0.25,0.75,173
2025-05-30T00:42:00Z,373,402,21338.75,21343.75,21344.25,21336.25,21335.75,21344.0,21339.60495689655,21336.25,21344.25,21339.477678571428,-0.12727832512246096,0.5,0.25,0.75,373
2025-05-30T00:43:00Z,585,646,21343.75,21350.75,21352.0,21343.75,21343.5,21352.0,21349.018139190524,21344.0,21352.25,21349.374703087888,0.35656389736323035,0.5,0.25,1.25,585
2025-05-30T00:44:00Z,292,301,21349.75,21354.5,21354.5,21348.0,21347.5,21354.25,21350.71541262136,21348.25,21354.5,21351.46146435453,0.7460517331674055,0.5,0.25,0.75,292
2025-05-30T00:45:00Z,525,572,21354.5,21347.0,21357.0,21345.75,21345.75,21356.5,21352.227566072524,21346.0,21357.0,21352.69651605879,0.46894998626521556,0.5,0.25,1.25,525
2025-05-30T00:46:00Z,458,498,21346.5,21344.5,21346.5,21338.0,21338.0,21346.5,21342.55886458818,21338.5,21346.75,21343.234154929578,0.6752903413980675,0.5,0.25,0.75,458
2025-05-30T00:47:00Z,265,285,21344.25,21338.0,21344.25,21337.25,21337.25,21344.25,21339.57709414381,21337.5,21344.75,21340.23982271832,0.6627285745089466,0.5,0.25,0.75,265
2025-05-30T00:48:00Z,159,165,21338.5,21340.25,21340.5,21335.25,21335.0,21340.25,21338.68370739817,21335.75,21340.75,21339.277864380358,0.5941569821879966,0.5,0.25,0.75,159
2025-05-30T00:49:00Z,217,238,21340.25,21334.0,21342.5,21333.25,21333.25,21342.5,21337.398121387283,21334.0,21342.75,21338.307361376672,0.9092399893888796,0.5,0.25,0.75,217
2025-05-30T00:50:00Z,183,191,21334.25,21336.75,21337.25,21333.5,21333.25,21337.0,21335.076342281878,21333.75,21337.5,21335.64794238683,0.5716001049513579,0.5,0.25,0.75,183
2025-05-30T00:51:00Z,288,292,21336.5,21343.75,21343.75,21336.5,21336.5,21343.5,21339.1333439288,21337.25,21343.75,21339.76371374527,0.6303698164701927,0.5,0.25,0.75,288
2025-05-30T00:52:00Z,436,452,21344.25,21341.25,21349.0,21339.5,21339.5,21348.75,21343.90784368071,21340.25,21349.25,21344.827044025158,0.919200344447745,0.5,0.25,0.75,436
2025-05-30T00:53:00Z,189,190,21340.5,21337.5,21341.25,21336.75,21336.5,21340.75,21339.07969330855,21337.0,21341.25,21339.54416023166,0.46446692310928483,0.5,0.25,0.75,189
2025-05-30T00:54:00Z,307,327,21337.0,21331.75,21337.25,21331.0,21331.0,21337.0,21333.793417366946,21331.5,21337.75,21334.479098360654,0.6856809937089565,0.5,0.25,0.75,307
2025-05-30T00:55:00Z,206,210,21331.0,21332.25,21338.75,21330.75,21330.5,21338.25,21333.758196721312,21331.0,21338.75,21334.335539714866,0.577342993554339,0.5,0.25,0.75,206
2025-05-30T00:56:00Z,206,222,21332.0,21333.5,21336.75,21330.5,21330.0,21336.25,21331.999821937323,21330.75,21336.75,21332.672349888806,0.6725279514830618,0.5,0.25,0.75,206
2025-05-30T00:57:00Z,145,148,21333.5,21332.75,21335.25,21330.75,21330.75,21334.5,21332.785495716034,21331.5,21335.25,21333.285714285714,0.5002185696794186,0.5,0.25,1.0,145
2025-05-30T00:58:00Z,195,207,21332.0,21337.75,21338.25,21332.0,21332.0,21337.75,21336.000455373407,21332.75,21338.5,21336.58891213389,0.5884567604844051,0.5,0.25,0.75,195
2025-05-30T00:59:00Z,210,212,21338.0,21341.25,21341.75,21338.0,21337.75,21342.25,21340.043834296725,21338.0,21342.5,21340.598029045643,0.5541947489182348,0.5,0.25,0.75,210
2025-05-30T01:00:00Z,345,360,21341.25,21344.5,21346.5,21340.5,21340.25,21345.75,21343.051344393592,21340.5,21346.5,21343.53520371694,0.4838593233471329,0.5,0.25,0.75,345
2025-05-30T01:01:00Z,197,204,21344.5,21346.5,21348.5,21344.5,21343.75,21348.25,21346.235294117647,21344.25,21348.75,21346.73626852659,0.5009744089438755,0.5,0.25,0.75,197
2025-05-30T01:02:00Z,252,265,21345.5,21341.0,21346.75,21340.0,21339.5,21346.5,21343.798964218455,21340.0,21347.0,21344.187262357413,0.3882981389579072,0.5,0.25,1.0,252
2025-05-30T01:03:00Z,117,125,21341.0,21343.0,21343.75,21340.0,21339.5,21343.5,21341.94111969112,21340.0,21344.0,21342.59447821682,0.6533585256984225,0.5,0.25,0.75,117
2025-05-30T01:04:00Z,1795,2009,21344.0,21309.75,21344.25,21305.25,21305.0,21343.75,21320.89242110113,21306.5,21344.25,21322.09063155886,1.1982104577327846,0.5,0.25,2.5,1795
2025-05-30T01:05:00Z,5066,5459,21310.5,21305.75,21313.25,21268.25,21268.25,21312.75,21288.576832395764,21269.0,21313.5,21289.204712189618,0.6278797938539356,0.75,0.25,7.25,5066
2025-05-30T01:06:00Z,1247,1354,21305.0,21320.75,21320.75,21304.0,21303.5,21320.75,21313.347752960173,21304.0,21321.0,21314.369588235295,1.0218352751217026,0.75,0.25,1.5,1247
2025-05-30T01:07:00Z,1449,1521,21321.0,21329.25,21335.5,21318.5,21318.25,21334.5,21327.559056557777,21318.75,21335.5,21327.964065581855,0.4050090240780264,0.75,0.25,3.5,1449
2025-05-30T01:08:00Z,590,674,21330.0,21329.25,21332.5,21319.75,21319.5,21332.25,21326.977147577094,21320.0,21332.75,21327.48597883598,0.5088312588850386,0.5,0.25,1.25,590
2025-05-30T01:09:00Z,295,307,21329.25,21327.5,21331.0,21325.0,21324.25,21330.5,21328.07603201348,21324.75,21331.25,21328.777011494254,0.7009794807745493,0.5,0.25,1.5,295
2025-05-30T01:10:00Z,869,922,21327.5,21320.0,21328.5,21310.5,21310.5,21328.0,21318.811343523732,21311.5,21328.75,21319.272611589662,0.46126806593019865,0.5,0.25,1.5,869
2025-05-30T01:11:00Z,718,759,21319.0,21312.0,21322.0,21307.75,21307.75,21321.5,21314.243799822852,21308.25,21322.0,21314.64236533009,0.39856550723925466,0.5,0.25,1.25,718
2025-05-30T01:12:00Z,486,583,21311.5,21319.25,21321.25,21310.5,21310.0,21321.25,21316.565532345012,21310.25,21321.75,21317.121180347513,0.5556480025006749,0.5,0.25,1.0,486
2025-05-30T01:13:00Z,353,420,21319.5,21325.5,21327.25,21319.0,21318.75,21326.75,21322.930384336476,21319.25,21327.25,21323.498653846153,0.568269509676611,0.5,0.25,0.75,353
2025-05-30T01:14:00Z,365,408,21325.25,21318.25,21325.25,21315.0,21315.0,21325.0,21318.805595153244,21315.25,21325.75,21319.34769874477,0.5421035915242101,0.5,0.25,2.5,365
2025-05-30T01:15:00Z,520,591,21317.5,21313.0,21317.5,21308.75,21308.5,21317.5,21312.25369332654,21309.0,21318.25,21312.82783964365,0.5741463171107171,0.5,0.25,0.75,520
2025-05-30T01:16:00Z,407,423,21312.75,21312.0,21315.0,21309.0,21308.75,21315.0,21312.10984632897,21309.25,21315.5,21312.51207115629,0.4022248273176956,0.5,0.25,1.0,407
2025-05-30T01:17:00Z,865,928,21312.0,21305.0,21316.0,21301.5,21301.5,21315.75,21307.423672177276,21301.75,21316.25,21307.991460439178,0.5677882619020238,0.5,0.25,2.75,865
2025-05-30T01:18:00Z,307,313,21304.5,21306.75,21308.75,21303.75,21303.5,21308.75,21305.690370116517,21304.0,21309.25,21306.35130609511,0.6609359785943525,0.5,0.25,1.0,307
2025-05-30T01:19:00Z,720,797,21306.75,21294.25,21309.75,21293.0,21292.5,21309.5,21301.35364057239,21293.25,21309.75,21301.730809128632,0.3771685562423954,0.5,0.25,0.75,720
2025-05-30T01:20:00Z,1441,1515,21294.5,21285.0,21294.75,21280.5,21280.25,21294.75,21286.265488295106,21280.75,21295.0,21286.955261355855,0.6897730607488484,0.5,0.25,1.0,1441
2025-05-30T01:21:00Z,701,792,21284.5,21296.0,21298.0,21283.0,21282.5,21297.75,21290.226042590948,21283.25,21298.0,21290.782069672132,0.5560270811838564,0.5,0.25,0.75,701
2025-05-30T01:22:00Z,416,426,21296.0,21297.0,21299.75,21293.25,21293.0,21299.75,21296.10073210412,21293.25,21300.0,21296.725632244466,0.6249001403448347,0.5,0.25,1.25,416
2025-05-30T01:23:00Z,479,506,21297.5,21308.75,21309.25,21296.75,21296.75,21309.0,21303.40655261459,21297.0,21309.25,21303.561596298438,0.15504368384790723,0.5,0.25,0.75,479
2025-05-30T01:24:00Z,529,557,21309.0,21306.0,21312.0,21304.5,21304.25,21312.0,21308.49375,21304.75,21312.25,21309.088341346152,0.5945913461509917,0.5,0.25,1.0,529
2025-05-30T01:25:00Z,469,496,21307.0,21316.25,21317.25,21305.25,21305.25,21316.75,21310.18385723641,21306.0,21317.5,21310.52494061758,0.3410833811685734,0.5,0.25,1.25,469
2025-05-30T01:26:00Z,586,608,21316.75,21321.25,21322.0,21316.0,21316.0,21322.0,21318.702353282973,21316.5,21322.5,21319.223456790125,0.5211035071515653,0.5,0.25,0.75,586
2025-05-30T01:27:00Z,407,442,21321.25,21323.5,21325.75,21319.5,21319.5,21325.25,21322.079205807004,21320.0,21326.0,21322.613850771868,0.5346449648641283,0.5,0.25,0.75,407
2025-05-30T01:28:00Z,282,314,21323.75,21325.25,21326.75,21322.0,21321.75,21326.25,21323.94954751131,21322.25,21327.0,21324.58613243762,0.6365849263092969,0.5,0.25,1.0,282
2025-05-30T01:29:00Z,267,295,21326.25,21325.5,21328.0,21321.25,21321.25,21327.75,21324.535866099894,21321.75,21328.0,21325.275244299675,0.7393781997816404,0.5,0.25,1.25,267
2025-05-30T01:30:00Z,553,590,21326.75,21331.75,21333.0,21323.25,21323.25,21332.0,21327.845576619275,21323.75,21333.0,21328.3609775641,0.515400944826979,0.5,0.25,0.75,553
2025-05-30T01:31:00Z,475,499,21331.75,21326.75,21333.75,21326.75,21326.75,21333.5,21330.606622998544,21327.25,21334.0,21331.26571637427,0.659093375725206,0.5,0.25,0.75,475
2025-05-30T01:32:00Z,231,238,21326.5,21331.5,21333.5,21326.5,21326.25,21333.5,21329.70404573439,21326.75,21333.75,21330.091371681418,0.3873259470274206,0.5,0.25,0.75,231
2025-05-30T01:33:00Z,172,191,21331.0,21329.75,21333.75,21329.25,21329.25,21333.5,21331.19386574074,21330.25,21333.75,21331.700986842105,0.5071211013637367,0.5,0.25,0.75,172
2025-05-30T01:34:00Z,626,668,21329.75,21319.5,21330.0,21316.0,21316.0,21330.0,21322.375576036866,21316.25,21330.5,21322.521960297767,0.1463842609009589,0.5,0.25,0.75,626
2025-05-30T01:35:00Z,440,454,21319.25,21318.75,21322.5,21314.25,21314.25,21321.75,21317.365009746587,21314.75,21322.5,21317.96869539895,0.60368565236422,0.5,0.25,1.0,440
2025-05-30T01:36:00Z,240,278,21318.5,21318.25,21320.75,21315.75,21315.75,21320.75,21318.2497403946,21316.25,21321.25,21318.792470156106,0.5427297615060525,0.5,0.25,0.75,240
2025-05-30T01:37:00Z,273,292,21317.75,21321.0,21321.0,21314.25,21314.0,21320.5,21316.510427010922,21314.5,21321.0,21317.15848026868,0.6480532577588747,0.5,0.25,1.0,273
2025-05-30T01:38:00Z,462,487,21321.0,21327.5,21328.75,21319.75,21319.25,21328.25,21325.04246655032,21319.75,21328.75,21325.461027568923,0.4185610186032136,0.5,0.25,0.75,462
